Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\tulip\0900.jpg,dataset1\tulip\0900.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0901.jpg,dataset1\tulip\0901.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0902.jpg,dataset1\tulip\0902.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0903.jpg,dataset1\tulip\0903.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0904.jpg,dataset1\tulip\0904.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0905.jpg,dataset1\tulip\0905.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0906.jpg,dataset1\tulip\0906.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0907.jpg,dataset1\tulip\0907.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0908.jpg,dataset1\tulip\0908.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0909.jpg,dataset1\tulip\0909.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0910.jpg,dataset1\tulip\0910.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0911.jpg,dataset1\tulip\0911.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0912.jpg,dataset1\tulip\0912.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0913.jpg,dataset1\tulip\0913.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0914.jpg,dataset1\tulip\0914.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0915.jpg,dataset1\tulip\0915.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0916.jpg,dataset1\tulip\0916.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0917.jpg,dataset1\tulip\0917.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0918.jpg,dataset1\tulip\0918.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0919.jpg,dataset1\tulip\0919.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0920.jpg,dataset1\tulip\0920.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0921.jpg,dataset1\tulip\0921.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0922.jpg,dataset1\tulip\0922.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0923.jpg,dataset1\tulip\0923.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0924.jpg,dataset1\tulip\0924.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0925.jpg,dataset1\tulip\0925.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0926.jpg,dataset1\tulip\0926.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0927.jpg,dataset1\tulip\0927.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0928.jpg,dataset1\tulip\0928.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0929.jpg,dataset1\tulip\0929.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0930.jpg,dataset1\tulip\0930.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0931.jpg,dataset1\tulip\0931.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0932.jpg,dataset1\tulip\0932.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0933.jpg,dataset1\tulip\0933.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0934.jpg,dataset1\tulip\0934.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0935.jpg,dataset1\tulip\0935.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0936.jpg,dataset1\tulip\0936.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0937.jpg,dataset1\tulip\0937.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0938.jpg,dataset1\tulip\0938.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0939.jpg,dataset1\tulip\0939.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0940.jpg,dataset1\tulip\0940.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0941.jpg,dataset1\tulip\0941.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0942.jpg,dataset1\tulip\0942.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0943.jpg,dataset1\tulip\0943.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0944.jpg,dataset1\tulip\0944.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0945.jpg,dataset1\tulip\0945.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0946.jpg,dataset1\tulip\0946.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0947.jpg,dataset1\tulip\0947.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0948.jpg,dataset1\tulip\0948.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0949.jpg,dataset1\tulip\0949.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0950.jpg,dataset1\tulip\0950.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0951.jpg,dataset1\tulip\0951.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0952.jpg,dataset1\tulip\0952.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0953.jpg,dataset1\tulip\0953.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0954.jpg,dataset1\tulip\0954.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0955.jpg,dataset1\tulip\0955.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0956.jpg,dataset1\tulip\0956.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0957.jpg,dataset1\tulip\0957.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0958.jpg,dataset1\tulip\0958.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0959.jpg,dataset1\tulip\0959.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0960.jpg,dataset1\tulip\0960.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0961.jpg,dataset1\tulip\0961.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0962.jpg,dataset1\tulip\0962.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0963.jpg,dataset1\tulip\0963.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0964.jpg,dataset1\tulip\0964.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0965.jpg,dataset1\tulip\0965.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0966.jpg,dataset1\tulip\0966.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0967.jpg,dataset1\tulip\0967.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0968.jpg,dataset1\tulip\0968.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0969.jpg,dataset1\tulip\0969.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0970.jpg,dataset1\tulip\0970.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0971.jpg,dataset1\tulip\0971.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0972.jpg,dataset1\tulip\0972.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0973.jpg,dataset1\tulip\0973.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0974.jpg,dataset1\tulip\0974.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0975.jpg,dataset1\tulip\0975.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0976.jpg,dataset1\tulip\0976.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0977.jpg,dataset1\tulip\0977.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0978.jpg,dataset1\tulip\0978.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0979.jpg,dataset1\tulip\0979.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0980.jpg,dataset1\tulip\0980.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0981.jpg,dataset1\tulip\0981.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0982.jpg,dataset1\tulip\0982.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0983.jpg,dataset1\tulip\0983.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0984.jpg,dataset1\tulip\0984.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0985.jpg,dataset1\tulip\0985.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0986.jpg,dataset1\tulip\0986.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0987.jpg,dataset1\tulip\0987.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0988.jpg,dataset1\tulip\0988.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0989.jpg,dataset1\tulip\0989.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0990.jpg,dataset1\tulip\0990.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0991.jpg,dataset1\tulip\0991.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0992.jpg,dataset1\tulip\0992.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0993.jpg,dataset1\tulip\0993.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0994.jpg,dataset1\tulip\0994.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0995.jpg,dataset1\tulip\0995.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0996.jpg,dataset1\tulip\0996.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0997.jpg,dataset1\tulip\0997.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0998.jpg,dataset1\tulip\0998.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0999.jpg,dataset1\tulip\0999.jpg,tulip
